Code	St	Btl	Year	Lat	Lon	Bottom_Depth	Pres	CTDDEPTH	Tinsitu	Tpot	Sal	O2	SiO4	NO3	PO4	DIC	Alk
2013015	20	15	2011	22.3544	-35.8675	5848	2325.366667	2294.633333	3.384667	3.194914	34.9865	218	27.043333	22.690538	1.534815	2175.61	2302.92
2013014	20	14	2011	22.3544	-35.8675	5848	2733.15	2692.8	2.996	2.772783	34.9582	220.65	31.97	22.855538	1.558148	2181.12	2316
2013013	20	13	2011	22.3544	-35.8675	5848	3139	3084.4	2.704	2.445189	34.9328	221.6	37.29	23.190538	1.568148	2187.56	2293.52
2013012	20	12	2011	22.3544	-35.8675	5848	3548.433333	3490	2.518	2.219848	34.9128	223.2	41.293333	23.563871	1.594815	2189.94	2341.95
2013011	20	11	2011	22.3544	-35.8675	5848	4370.5	4281.7	2.39	2.001636	34.8922	223.1	46.17	23.990538	1.628148	2196.18	2334.75
2013010	20	10	2011	22.3544	-35.8675	5848	4777.9	4685.3	2.394	1.956043	34.887133	223.166667	47.116667	24.107204	1.634815	2198.21	2341.42
2013009	20	9	2011	22.3544	-35.8675	5848	5193.2	5077.6	2.4	1.909351	34.882	224	48.03	24.080538	1.628148	2198.07	2341.18
2013008	20	8	2011	22.3544	-35.8675	5848	5361.1	5253.4	2.406	1.89334	34.87995	224.9	48.08	24.120538	1.638148	-999	-999
2013007	20	7	2011	22.3544	-35.8675	5848	5412.4	5303	2.41	1.890469	34.8796	225.2	48.225	24.155538	1.648148	-999	-999
2013006	20	6	2011	22.3544	-35.8675	5848	5461.55	5350.55	2.4135	1.887369	34.8791	225.05	48.37	24.125538	1.643148	-999	-999
2013005	20	5	2011	22.3544	-35.8675	5848	5487.4	5375.5	2.416	1.88636	34.8791	224.9	48.52	24.140538	1.648148	-999	-999
2013004	20	4	2011	22.3544	-35.8675	5848	5516	5403.25	2.419	1.885461	34.8789	225.1	48.32	24.135538	1.648148	-999	-999
2013003	20	3	2011	22.3544	-35.8675	5848	5549.2	5435.3	2.423	1.884902	34.8788	225	48.61	24.160538	1.648148	-999	-999
2013002	20	2	2011	22.3544	-35.8675	5848	5909.5	5768.1	2.466	1.877561	34.8781	225	48.61	24.050538	1.638148	2195.06	2327.27
2013001	20	1	2011	22.3544	-35.8675	5848	5958.6	5815.3	2.472	1.876571	34.8781	225	49	24.060538	1.658148	2192.28	2337.09
2013110	21	10	2011	20.8839	-32.6247	4993	100.7	100.3	22.204	22.183774	37.0042	165.2	0.89	3.400538	0.258148	-999	-999
2013109	21	9	2011	20.8839	-32.6247	4993	180.1	179.1	17.521	17.490379	36.3515	100.3	3.52	15.950538	0.958148	-999	-999
2013108	21	8	2011	20.8839	-32.6247	4993	207	205.9	16.384	16.350404	36.1469	91.8	4.69	18.790538	1.128148	-999	-999
2013107	21	7	2011	20.8839	-32.6247	4993	288.2	286.6	15.39	15.345074	36.0988	122.2	4.21	15.810538	0.938148	-999	-999
2013106	21	6	2011	20.8839	-32.6247	4993	338	336	14.477	14.426397	35.9511	118.5	4.99	17.620538	1.058148	-999	-999
2013105	21	5	2011	20.8839	-32.6247	4993	402.8	400.2	13.412	13.354604	35.7887	109.4	6.35	20.280538	1.208148	-999	-999
2013104	21	4	2011	20.8839	-32.6247	4993	503.6	500.2	11.681	11.615221	35.5535	100.3	8.99	24.280538	1.468148	-999	-999
2013103	21	3	2011	20.8839	-32.6247	4993	628.1	623.6	9.656	9.582813	35.2889	88.4	14.06	29.190538	1.838148	-999	-999
2013102	21	2	2011	20.8839	-32.6247	4993	805.1	798.9	7.492	7.410281	35.0572	102.8	19.33	31.230538	2.028148	-999	-999
2013101	21	1	2011	20.8839	-32.6247	4993	1008.3	999.8	6.261	6.166553	35.0175	130.5	20.99	29.640538	1.988148	-999	-999
2013223	22	23	2011	19.433	-29.383	5041	125.25	124.25	19.239	19.216277	36.6112	114.3	2.645	12.280538	0.763148	-999	2378.2
2013222	22	22	2011	19.433	-29.383	5041	150.2	149.1	17.593	17.567413	36.3258	92.4	3.72	16.710538	1.028148	-999	-999
2013221	22	21	2011	19.433	-29.383	5041	185.9	184.4	15.8395	15.810042	36.0871	92.6	4.985	18.905538	1.148148	-999	2355.78
2013220	22	20	2011	19.433	-29.383	5041	235.35	233.4	15.0885	15.052375	36.01515	104.6	5.425	18.270538	1.103148	-999	2340.77
2013219	22	19	2011	19.433	-29.383	5041	286.45	284.05	14.2365	14.194178	35.8939	106.5	5.915	19.250538	1.168148	-999	2344.37
2013218	22	18	2011	19.433	-29.383	5041	393.25	389.8	12.6715	12.617565	35.67865	101.45	7.72	22.535538	1.368148	-999	2330.96
2013217	22	17	2011	19.433	-29.383	5041	554.4	549.2	10.333	10.265877	35.3719	85.6	12.5	28.510538	1.768148	-999	-999
2013216	22	16	2011	19.433	-29.383	5041	573.7	568.2	10.256	10.186805	35.3572	83.4	13.18	28.880538	1.808148	-999	2313.29
2013215	22	15	2011	19.433	-29.383	5041	670.05	663.5	8.8825	8.808088	35.2062	92.75	16.015	30.090538	1.928148	-999	2312.9
2013214	22	14	2011	19.433	-29.383	5041	906.35	896.85	6.334	6.249362	34.92995	113.05	22.455	32.260538	2.153148	-999	2303.43
2013213	22	13	2011	19.433	-29.383	5041	1209	1195.2	5.595	5.486063	35.0288	151.6	20.89	27.760538	1.888148	2196.06	2306.71
2013212	22	12	2011	19.433	-29.383	5041	1512.3	1492.3	4.701	4.571561	35.0403	186.8	20.5	24.600538	1.688148	2179.87	2307.54
2013211	22	11	2011	19.433	-29.383	5041	1818.4	1793.1	3.952	3.802601	35.0091	208	22.26	23.130538	1.598148	2172.13	-999
2013210	22	10	2011	19.433	-29.383	5041	2122.4	2091.6	3.551	3.37832	34.9906	216.6	24.9	22.640538	1.568148	2171.47	2323.01
2013209	22	9	2011	19.433	-29.383	5041	2426.8	2389.8	3.247	3.049689	34.973	219.1	28.41	22.660538	1.578148	2174.6	2323.1
2013208	22	8	2011	19.433	-29.383	5041	2732.8	2689.2	2.946	2.723833	34.9532	220.4	33	22.800538	1.598148	2177.66	2331.55
2013207	22	7	2011	19.433	-29.383	5041	3038.7	2988	2.712	2.463474	34.9342	221.3	37.19	23.080538	1.608148	2194.27	2331.11
2013206	22	6	2011	19.433	-29.383	5041	3345.9	3287.7	2.544	2.267066	34.9175	220.9	41	23.450538	1.638148	2197.77	2339.06
2013205	22	5	2011	19.433	-29.383	5041	3652.3	3586.2	2.418	2.111056	34.9031	222.4	43.93	23.680538	1.648148	2200.13	2336.49
2013204	22	4	2011	19.433	-29.383	5041	3957.3	3882.9	2.356	2.016662	34.8938	222.7	45.98	23.850538	1.668148	2210.79	2333.6
2013203	22	3	2011	19.433	-29.383	5041	4266.9	4183.5	2.351	1.976061	34.8894	222.5	47.05	23.910538	1.678148	2217.29	-999
2013202	22	2	2011	19.433	-29.383	5041	4676.6	4580.7	2.381	1.955955	34.887	222.7	47.44	23.970538	1.678148	2225.94	2336.17
2013201	22	1	2011	19.433	-29.383	5041	5078.6	4969.7	2.427	1.950109	34.8859	222.6	47.93	24.100538	1.708148	-999	2345.83
2013310	23	10	2011	18.3884	-26.7639	4283	127.9	127.3	20.061	20.037086	36.7925	145.2	1.47	8.490538	0.528148	-999	-999
2013309	23	9	2011	18.3884	-26.7639	4283	185.4	184.5	17.004	16.973122	36.3052	109.9	3.62	15.620538	0.908148	-999	-999
2013308	23	8	2011	18.3884	-26.7639	4283	235.9	234.6	14.843	14.807217	35.9087	76.8	6.25	22.350538	1.318148	-999	-999
2013307	23	7	2011	18.3884	-26.7639	4283	283.2	281.6	13.633	13.592416	35.6925	64.2	7.81	25.470538	1.518148	-999	-999
2013306	23	6	2011	18.3884	-26.7639	4283	353.5	351.3	12.882	12.833085	35.6439	72.1	8.21	25.570538	1.528148	-999	-999
2013305	23	5	2011	18.3884	-26.7639	4283	403.8	401.2	12.1	12.046282	35.552	72.2	9.47	27.020538	1.618148	-999	-999
2013304	23	4	2011	18.3884	-26.7639	4283	477.5	474.4	11.091	11.03078	35.4211	72	11.33	28.960538	1.748148	-999	-999
2013303	23	3	2011	18.3884	-26.7639	4283	554.2	550.4	9.642	9.577773	35.2258	69.5	14.74	31.910538	1.968148	-999	-999
2013302	23	2	2011	18.3884	-26.7639	4283	755	749.4	7.48	7.403769	34.9791	88.2	20.21	33.700538	2.168148	-999	-999
2013423	24	23	2011	17.4	-24.5	3572	120.1	119.2	17.831	17.810377	36.2375	97.4	4.3	16.800538	1.148148	-999	-999
2013422	24	22	2011	17.4	-24.5	3572	135.6	134.7	17.287	17.264183	36.33615	108.85	3.47	15.285538	0.908148	2178.43	2369.48
2013421	24	21	2011	17.4	-24.5	3572	185.5	184.2	15.1325	15.104033	35.9316	79.35	5.915	21.735538	1.303148	2207.84	2331.59
2013420	24	20	2011	17.4	-24.5	3572	236.3	234.6	13.618	13.584234	35.6326	55.9	8.11	26.560538	1.603148	2212.73	2316.02
2013419	24	19	2011	17.4	-24.5	3572	287.75	285.7	12.6955	12.656207	35.5118	50.15	9.375	28.530538	1.723148	2215.84	2315.56
2013418	24	18	2011	17.4	-24.5	3572	351.85	349.2	11.8215	11.775551	35.4075	44.45	10.89	30.615538	1.848148	2221.78	2319.47
2013417	24	17	2011	17.4	-24.5	3572	433.1	430.1	10.732	10.678687	35.2713	41.1	12.79	33.120538	1.998148	2226.82	2317.45
2013416	24	16	2011	17.4	-24.5	3572	454	449.9	10.816	10.759768	35.3026	42.1	13.09	32.800538	1.988148	-999	-999
2013415	24	15	2011	17.4	-24.5	3572	599.3	594.9	8.865	8.798892	35.081	58.2	16.99	34.670538	2.168148	2223.7	2307.8
2013414	24	14	2011	17.4	-24.5	3572	604	598.3	9.015	8.94768	35.0993	55.2	17.09	34.670538	2.178148	-999	-999
2013413	24	13	2011	17.4	-24.5	3572	807.1	800.7	7.045	6.965907	34.9203	85.8	21.38	34.660538	2.258148	2217.17	2307.84
2013412	24	12	2011	17.4	-24.5	3572	906.6	898.1	6.632	6.54533	34.9253	91.9	22.46	34.360538	2.248148	2221.4	2296.9
2013411	24	11	2011	17.4	-24.5	3572	1086.6	1076.1	5.978	5.878029	34.9586	120	22.46	31.590538	2.088148	2210.28	2310.66
2013410	24	10	2011	17.4	-24.5	3572	1276.1	1263.3	5.385	5.271473	35.0019	147.2	22.07	28.780538	1.918148	2198.03	2320.02
2013409	24	9	2011	17.4	-24.5	3572	1513	1497	4.667	4.537948	35.0112	173.9	22.46	26.300538	1.768148	2189.95	2312.6
2013408	24	8	2011	17.4	-24.5	3572	1748.3	1728.9	4.146	4.000754	34.9981	192.9	23.04	24.780538	1.668148	2182.67	2318.77
2013407	24	7	2011	17.4	-24.5	3572	1996.6	1973.3	3.708	3.545082	34.9836	205.5	24.9	23.880538	1.608148	2178.56	2327.19
2013406	24	6	2011	17.4	-24.5	3572	2243.9	2216.4	3.406	3.223929	34.9703	210.9	27.53	23.540538	1.578148	2179.3	2322.4
2013405	24	5	2011	17.4	-24.5	3572	2494.5	2462.4	3.115	2.913445	34.9542	217.2	30.36	23.260538	1.568148	2180.04	2331.77
2013404	24	4	2011	17.4	-24.5	3572	2746.7	2709.7	2.951	2.727361	34.9455	220	32.41	23.140538	1.568148	2180.14	-999
2013403	24	3	2011	17.4	-24.5	3572	2999.3	2957.1	2.78	2.534083	34.9336	221.3	35.44	23.260538	1.568148	2182.66	2335.39
2013402	24	2	2011	17.4	-24.5	3572	3249.8	3202.1	2.637	2.368075	34.9231	220.7	38.56	23.540538	1.588148	2188.92	2338.27
2013401	24	1	2011	17.4	-24.5	3572	3580.4	3525.1	2.483	2.182262	34.9076	216.9	43.93	24.420538	1.638148	2198.52	2345.7
